Gene,log2FoldChange
ZNF805,-0.11705063087155627
CDK10,-0.11732060115106205
EHMT1,-0.1175564497699691
PEX3,-0.1175687698076708
GINS2,-0.11761645211630889
COPB1,-0.11762258037207392
PSD3,-0.1176520895392245
FCGR2C,-0.11781307800245949
LOC644936,-0.11783021968106201
DNAJB4,-0.11784442103979657
MAPRE3,-0.11786100696235562
LRRC1,-0.11790780547728506
BTAF1,-0.11802700395342527
CASTOR1,-0.118036737681949
UPF3A,-0.1181095082052105
GRB2,-0.11815778584232663
TRMT2A,-0.11825561698699691
CEP164,-0.11826163266596484
ANKRD36B,-0.11833430691974828
LOC105377348,-0.11845603010868049
RPL19P12,-0.1185203311272722
FTSJ1,-0.11853463378194633
PQBP1,-0.118658649348523
PGBD1,-0.11876087363147493
PTGR1,-0.11880856967386935
LINC02078,-0.11885219663752812
MARK2,-0.118970363697975
RPS6KL1,-0.11906917075819458
EVI2B,-0.11911234761585873
COX7A2L,-0.11922880490662789
TMED5,-0.11931594035558087
CHST5,-0.11935830592675474
TARDBP,-0.11946931218793763
MRS2,-0.11954546709654743
STX11,-0.11960155103147951
FAM160A2,-0.11969985927117517
CTU1,-0.11972076368554098
LINC02001,-0.1197783160165452
SCAP,-0.11978290428000453
FAHD2CP,-0.1197950685691276
MPP1,-0.11991772159222228
PRPF38A,-0.11992144653693063
SNUPN,-0.11996434307730577
FRG1DP,-0.12019787344698617
BTN2A3P,-0.12020857799915832
NEK4,-0.12024726030444127
ZZZ3,-0.12030401969018946
ZRANB1,-0.12038081767945956
LOC286437,-0.12039309443186205
SNORA109,-0.12039506279673652
MMADHC,-0.1205250621940314
ARHGAP21,-0.12063473416213584
ARHGAP18,-0.12074852027853618
CEBPG,-0.12077532986706097
ACLY,-0.12084073173327393
ZNF644,-0.12093204082735629
ANKAR,-0.12096735200031278
RECQL4,-0.12101368697196993
TMEM170A,-0.12104625117560308
MRPL28,-0.1211435357631125
LONRF2,-0.12122262081755115
TPD52L2,-0.121263167465752
OTUD4,-0.12131921578962322
TMEM87A,-0.12134246697882846
ZNF395,-0.12136243849963824
FBXO42,-0.12140500097914693
TUBA1B,-0.12157158111510634
PPT1,-0.12182536477284382
ZNF616,-0.121941745357169
MLH1,-0.1220075273006061
SNORA24,-0.12203587566294273
YWHAH,-0.12206345729673777
RCCD1,-0.12219735377339268
VAMP3,-0.12225927907330929
SYNE3,-0.12235852523828457
ANKRD40,-0.12238938428370136
RAD21-AS1,-0.12240684232559515
CNOT7,-0.12243613998077797
KDM5C,-0.12251454166388322
LOC100289361,-0.12252828782877268
MAP2K3,-0.12265386628569729
TSR3,-0.12277492593030961
LINC00504,-0.12280789641226761
DENND4B,-0.12289551247734784
PIPSL,-0.12291018446750032
THYN1,-0.12294881108552091
LILRA2,-0.12295542158890502
TRMT61B,-0.12298506661793476
PPP2R3C,-0.12310895540364532
SYNCRIP,-0.12312106934747555
SIRT5,-0.12319131185550306
ASH1L,-0.12332254705900124
CYB5R3,-0.12337178710996628
SLC52A2,-0.12338367714007437
ZNF234,-0.12338998448499712
PRPF4B,-0.12352706737964626
ARL6IP5,-0.12353016120462716
SRRM2,-0.12355502593208603
CORO2A,-0.12359688255698341
GTF3C3,-0.12361328672197135
LINC00339,-0.12364380691965894
METTL9,-0.12367923556901625
GSTO1,-0.12368072502302553
SYNGAP1,-0.12374559295869889
MTCP1,-0.12383082473428061
CWC25,-0.12384953846999305
RPL11,-0.12388323569563098
OTUD6B,-0.12396526822747228
PIP5K1C,-0.12398349824011907
DCTD,-0.12401849638474764
CSNK1D,-0.12406118231206979
PSMD8,-0.12408685030445846
MRPL21,-0.12409666798081585
NISCH,-0.12410820277353497
HUS1,-0.12416395232586702
DFFB,-0.12418356891160283
TMA16,-0.12433199384465318
METTL26,-0.12436636323719663
SKP1P2,-0.12447095600303908
CLN6,-0.1245009580603107
DYNLRB1,-0.12452678085491004
DISC1-IT1,-0.12464470507823817
TMEM50A,-0.12491256570295678
B4GALT2,-0.12505760402769095
RPL18A,-0.12515238883555835
UBAP1,-0.12523510854883318
UBC,-0.1252924850542816
ACO2,-0.12539525144511462
NELFB,-0.12545392266762118
ARIH2OS,-0.12549744573473026
MEA1,-0.1256520628363891
RTL6,-0.12566810521323557
RAB38,-0.12570357051772213
LOC105374988,-0.12572617067985284
PAK2,-0.1257262283483237
NSUN5P1,-0.12582459800342652
DUT,-0.1258589175277636
UBE2M,-0.12589036159990113
NUP43,-0.12589958765304554
VPS39,-0.12606154612265502
RELB,-0.12616512105594682
VPS52,-0.1262182268649808
CCDC88B,-0.12633778214661628
PANK2,-0.12633895050027896
SMG5,-0.12636094430926642
TMEM41B,-0.12647313820775788
CAP1,-0.12651959474296806
DYRK4,-0.12654724948940907
HAVCR2,-0.12664806506847126
LSM2,-0.12665018530506422
HIPK1,-0.1267074499883814
SLC35A1,-0.1267544775390575
ANKRD54,-0.1268414538629638
LOC644285,-0.12688224881399468
TVP23C,-0.12690332752834327
PRPF4,-0.12691803983626954
LRRC8A,-0.12700284533921488
PADI4,-0.12702394895007793
EEF1A1,-0.12702888673036317
ACSS1,-0.12703768203489293
WDR92,-0.12704021034951404
RBMX,-0.12712867242540069
APH1A,-0.12718949120091821
EAF1,-0.12727589596417113
MFSD6,-0.12732691200992105
ARHGEF18,-0.12739913437167277
PPP4C,-0.12742929046203255
CFL1,-0.12767539284460147
UBAP2L,-0.12770275093553426
MTF1,-0.12772546857567593
STARD9,-0.12776456445432452
RPL22,-0.1277906021740092
ZFYVE19,-0.12795112148005158
ZNF567,-0.12801995292710686
EEPD1,-0.12802271038694807
MCM3AP,-0.12813082994837605
C12orf4,-0.1281482621252275
TAS2R20,-0.12825195141712997
RBM6,-0.12825272850258784
PPP1R18,-0.12826210654339484
ITSN2,-0.12831787395598734
NUDT14,-0.12857764587713086
ZNF487,-0.1286286392558336
CXCR4,-0.12872936067522897
ARL16,-0.1288551877875265
LINC02080,-0.12888038125369533
CLN3,-0.12895915980538492
SIPA1L1,-0.12896398511699345
MARCH7,-0.12896975464508328
GDE1,-0.12914896168494686
AGAP6,-0.12919440774730523
SLC25A28,-0.1293308978673341
NAGA,-0.1293458008872327
UBE2Z,-0.1293542251934846
SIRPB1,-0.12938478297318382
RNF111,-0.1295590163707791
C19orf48,-0.12962878398643868
IRF2BPL,-0.12968694254408458
HNRNPK,-0.12972098516176184
C18orf32,-0.1298054214236309
ATXN7L3B,-0.12988403261354423
RGS12,-0.12999359598090598
TNKS,-0.13002104957351537
POLM,-0.13002289821534121
ENDOV,-0.13008183709965462
MFN2,-0.13009432837368048
CES2,-0.13029247677638056
SVIL,-0.13032854696363105
IPO4,-0.1304352645252119
CNOT2,-0.13048834296053016
SF3B3,-0.13050559472657666
TMEM237,-0.13052633261379343
ANXA11,-0.13059224488089838
SRFBP1,-0.13060727108209438
ACVR1B,-0.13061852459174947
TRIM44,-0.13065495140011155
SAAL1,-0.13081921372077715
ITM2B,-0.13088520189781974
RUVBL2,-0.13093820977868184
ATF4,-0.1310675311919094
MAP4,-0.13110335099043333
PRR7,-0.13118373032677025
CENPB,-0.1312436297379543
POLD2,-0.13124718426825951
LINC01278,-0.13135452271090806
MPLKIP,-0.13141382280476946
ADGRF3,-0.13144635074499017
NPTXR,-0.1316142483487271
WDYHV1,-0.131617541613045
ATP5G3,-0.13168433720923972
RBM5-AS1,-0.13173773687338425
GORASP1,-0.13181230174693664
KLHDC10,-0.13187677626891178
ZFYVE26,-0.13188361562720033
STAT5A,-0.13213596259015079
R3HDM1,-0.1321368866366763
PLEKHH2,-0.1322630374579952
CD1D,-0.13229867824260363
GGPS1,-0.13230546883335537
LOC105369632,-0.13244091335775102
PLEKHA7,-0.13266318643259326
NARS2,-0.13268360135924653
ZNF133,-0.13274710052961106
UBR4,-0.13278721273620586
LINC02278,-0.132823666473394
QDPR,-0.1328983047726385
MRFAP1,-0.13294570127296557
SETSIP,-0.13295780472122568
TCTEX1D4,-0.13306241830443605
LOC100287846,-0.13307755582572112
NBPF25P,-0.13326209957937238
AMD1,-0.13343778230626877
CCDC120,-0.13344082272472838
HP09053,-0.13350196476265952
PDE6D,-0.1336557594958897
IPMK,-0.1336995806524688
RPS15,-0.13378045810023012
AP1S1,-0.13407773951089585
GTDC1,-0.13434292956733715
URB1-AS1,-0.13437381982175467
ADPRM,-0.13450530846671022
CASC3,-0.13451267391051067
SDF4,-0.13470008162703537
MPZL2,-0.13473832449651302
KANSL3,-0.1347868580562202
PSMD7,-0.13479745315190111
LIPA,-0.13482087499615844
ATP11A-AS1,-0.13487738658053894
B3GNT2,-0.134937697624334
MPC1,-0.13507309943238635
IL2RA,-0.13509313216291038
LOC101409256,-0.1351121451500859
ATP2A3,-0.13512608353556024
RAP2C-AS1,-0.1352118960783694
ING2,-0.13526443730705576
RABL2A,-0.13543877423035833
AKAP1,-0.13549126038111173
OGT,-0.13550983311573997
FUT10,-0.13556418817106555
GTF2IP12,-0.13557864583092566
EWSR1,-0.13558943468134396
TCP1,-0.13559741985394408
GJC1,-0.13572190820778435
GID4,-0.1357233960586605
STRN3,-0.13599813265004293
TGOLN2,-0.1360574107773418
GNRH1,-0.1363152858580696
C5orf34,-0.13641424564415633
HTRA2,-0.13647265484351093
RPL30,-0.1364785193115987
VPS16,-0.13656412755415057
RPL7L1,-0.13658897416098337
WDR5,-0.1366851569473349
SOD2,-0.13672494379909525
CCDC130,-0.13678310486203116
LBHD1,-0.13688104141440466
P2RX4,-0.13692000110353222
SNORA20,-0.1369321099408243
VDR,-0.13694242940656126
MT-ND6,-0.13703158268717822
ANKRD22,-0.13718177615055094
NDUFV3,-0.13726949937081323
RNU4-1,-0.1374057610322129
PLAGL2,-0.13744486542616718
LAMTOR3,-0.13765053979964675
SIRT3,-0.1378248309953326
LANCL2,-0.13783457220285125
ZNF34,-0.13788353042418736
PGM5P2,-0.13806224788513435
CARS2,-0.13811930593244034
MCCC2,-0.13836668815390887
SLC35D2,-0.13841985634218965
ACTA2,-0.1384558790575922
HNRNPA0,-0.1384904020792667
RPAP1,-0.13849712431135502
GMPPA,-0.13850909105598125
SAMD10,-0.13851648505882883
ZNF432,-0.13854572447934196
TCEAL8,-0.13863359386844284
HIF1A,-0.13868155611340066
PPCDC,-0.13888973804627283
CENPBD1P1,-0.13901784724016292
POLDIP3,-0.1390219440878215
CCHCR1,-0.13904051353454697
SMARCA4,-0.13909001828705234
LOC642846,-0.13914276036523268
LOC105369332,-0.139264786466023
C22orf46,-0.1393039455730538
DGKZ,-0.139368984357705
PIK3CG,-0.13946513108226472
SET,-0.13949042552019114
RBM12B-AS1,-0.13954477900093087
FAM199X,-0.13955386824148552
PGP,-0.13958225795395346
SLC14A2,-0.13968145699568005
DPYSL2,-0.13976944728415894
ATP5L2,-0.13977361806218003
ST3GAL1,-0.13983411143371827
RPL13A,-0.1398566249576932
IFT22,-0.1402661861000629
EIF2A,-0.1403071255712765
E2F1,-0.1403745159312874
DGCR2,-0.14038298537715252
TMEM181,-0.14039460611678628
GPALPP1,-0.140511716320973
GBA,-0.1405186500764394
ZNF860,-0.14061416663950405
GALNS,-0.14069063556949093
MRPL15,-0.14088834014169227
SMIM4,-0.14094709537742622
RPL7A,-0.14096901763776018
PLEKHM1,-0.1409898507395755
STARD13,-0.14107263088755112
EHMT2,-0.14121842034510468
MYOF,-0.14127267444994768
RPL5,-0.1412873474642159
CCDC94,-0.14146159184276247
ZNF610,-0.14146427101959036
NBN,-0.14154999940867113
RAB11B,-0.14155939169535642
PLAC8,-0.14161076538547088
WDR26,-0.1416968836793031
KCNRG,-0.1417354141339735
DYRK1A,-0.14180750140794093
LOC100996455,-0.14188421462733952
ARSB,-0.1419176480230367
NADK,-0.14201465482466955
MESP1,-0.1420336179651366
SRP72,-0.14214799662899577
GCC2-AS1,-0.14234946302715865
PRPF6,-0.1423853470660474
TNFRSF6B,-0.14240170274239913
VILL,-0.14252037943998844
RHBDF2,-0.14252182602952898
GLB1L,-0.14255608032787342
LINC00216,-0.14260080105092285
ZNF25,-0.14263319712544667
VASP,-0.14265580307293324
NUFIP1,-0.1427045703230341
FYTTD1,-0.1427649101150597
NOTCH2NL,-0.14284191355778544
MYCBP2,-0.14285452078929478
SIGLEC11,-0.14320670585333198
MLKL,-0.14325671776694546
AMIGO3,-0.14333041245111408
AURKAIP1,-0.14333591461433629
SETD9,-0.14334311073809267
CLMN,-0.14341438539920937
UBXN7,-0.14348071339549825
MRPS25,-0.14352155912054443
MYO1F,-0.14363426320555092
CCNI,-0.143658160466768
FAM227A,-0.1438155585126413
RFXANK,-0.14388480467865597
EPHB6,-0.14392055971900758
COL27A1,-0.1439325814117733
LINC00265,-0.14401220670957143
CEP83,-0.14406537108720607
AAR2,-0.1441084819331743
TEKT4P2,-0.14413966697477684
ATAD3B,-0.14415722408279824
PIK3R4,-0.14435323763711827
RRAS,-0.14445347688780313
RPS2,-0.1444603632657641
CNTRL,-0.14446989509431435
CLASRP,-0.14455792241850673
SLC35E2B,-0.14464488862035724
CDK5,-0.14471549513517606
ANKRD17,-0.14477845327946592
FXYD5,-0.1451577031778172
CHCHD3,-0.1451583014880801
PDGFA,-0.14526440299701376
NEMF,-0.14528092285146865
JUN,-0.1452816064271651
SNHG10,-0.1453302358971552
GGH,-0.1454053484867222
UBR5,-0.14550496855426173
MTCH2,-0.14567184599891567
OSBPL1A,-0.14571955990013447
CGREF1,-0.14582415511441224
PINK1,-0.14587363733348718
RPL8,-0.1460678461486247
MRM3,-0.14617185844528122
RAB5A,-0.14621242775704565
SBNO1,-0.14627899045576304
TRAF4,-0.14629244898995955
PDHA1,-0.1464233127339169
NGLY1,-0.1465531080808091
PPP3CA,-0.14656175004866562
SUMO4,-0.14659032496819766
RAP2C,-0.14664638988769038
ARHGEF38,-0.14671426109345245
IPO9,-0.14673437991365912
LINC01993,-0.14673663540438892
ARPC2,-0.14675841224501415
ITGA2,-0.1467956851799532
TXNRD3,-0.14690382045234085
PDCD6,-0.14698846179413072
PAPSS2,-0.14704951949921266
UBE2J1,-0.14716246454540682
IGBP1,-0.14717268563404767
EPM2AIP1,-0.14726194466889525
NPEPL1,-0.14748557843075447
ZNF593,-0.1475448766877629
LACC1,-0.1476043832710867
GNPAT,-0.14767159593693596
DDX49,-0.1477167243904657
PFDN5,-0.14777799711375594
RPL32,-0.14778312665119958
REEP3,-0.1478709488091546
TM7SF2,-0.14788123691877417
TMX4,-0.14803960327670307
ACOX3,-0.14812587738994287
CRIPT,-0.14819014514212273
LAP3,-0.14822905630813712
SPECC1,-0.1482643918958562
ATP6V0A2,-0.14828519561764686
CCDC115,-0.14832161280954717
SDHC,-0.14833311858419926
GIGYF1,-0.14833736664134278
PLEKHA5,-0.14837156104096744
LINC01970,-0.14838737896266888
MAP10,-0.14842025030922493
POLR2D,-0.14850220961038266
TOR1AIP1,-0.14862453180434437
MYPOP,-0.14868508957890697
IDNK,-0.14878521598532182
SLC39A9,-0.14880318150370328
TMEM138,-0.14882561896302057
HNRNPDL,-0.14886246495336533
MYLIP,-0.14893022905278563
LZTFL1,-0.14899641454093002
RPS7P5,-0.14902785801531215
GNAI2,-0.14910154232921102
RPL35A,-0.14913893768150951
TMEM135,-0.1492056528032284
UBN2,-0.14923372515568178
IMPACT,-0.14927780195457788
KIAA0368,-0.14931518561511833
PIAS1,-0.14941746924928562
PIGG,-0.1497166846527098
TSSK3,-0.14975146696344516
RANBP6,-0.14979975781418267
ARGLU1,-0.14982337312691177
EIF3G,-0.1499325866228583
TMEM189,-0.1499550416090708
C16orf62,-0.15007286158244298
IL10RB,-0.15011501294152096
FCGR2A,-0.1501545278621354
ZNF519,-0.15023814677248334
FAM86C1,-0.1502753736059702
COMMD3,-0.15028725736692602
FBXL20,-0.15051650229295893
IFRD1,-0.1505393704949523
RNASE6,-0.15057271622500296
GHDC,-0.150697783010515
GPAT2,-0.15074597654278546
RCE1,-0.15081748536309986
SELENOO,-0.1508464550683957
NEXN,-0.1508888542515563
QKI,-0.15095408864897322
INO80B,-0.15107851103262995
TNPO1,-0.15108923684293482
ABHD16A,-0.15109477404848856
PTAR1,-0.15112840403902286
SNHG17,-0.15115066857778459
ZNF431,-0.15125252027710864
LCORL,-0.15134071601205523
TNIP1,-0.1514201741617125
CLK3,-0.15171046027676016
ZCCHC2,-0.15176381032339958
ABRACL,-0.15177416326725213
CCNL2,-0.15179571803735842
RPL36A,-0.15189189774988798
CLEC16A,-0.1520594807239662
STIP1,-0.15207314081651174
LINC00467,-0.15213969495590726
PUS3,-0.15221442779337344
RNF122,-0.15241792038635746
MT1G,-0.15255574961580332
ANO10,-0.15261331422517285
LOC653080,-0.15264138522544557
RCOR3,-0.15266882445353808
INO80D,-0.1527105966834797
LINC00865,-0.1528073472933029
USP46-AS1,-0.15281590618764274
ZNF207,-0.15281778179767644
ZXDC,-0.15288043277355637
SNAI3,-0.15298831177237782
XPNPEP3,-0.15315547574940133
FAM86EP,-0.15347356218743644
ETFB,-0.1535242111996541
TTLL5,-0.15363304594595933
REPIN1,-0.15368774318743936
MLH3,-0.15379900909879532
CHRAC1,-0.15381277343591693
ZNF140,-0.15386593168914964
SNORD19,-0.15394383300117778
ERI1,-0.15399448162326904
EIF4ENIF1,-0.15413980470646196
GABARAP,-0.15414664302821074
ZNF528,-0.15428304469689716
SARS2,-0.15434194750037453
SMURF2,-0.1546272559718579
LOC100507557,-0.1546275586295989
TBCK,-0.15479970435067372
LUC7L,-0.1548610388975072
POLR2A,-0.15500764616289958
WDR70,-0.15502516726775786
LUC7L3,-0.15505169326207358
FRMD8,-0.15506433888991075
AARSD1,-0.15509007729387111
CCDC57,-0.15509188011510014
SPRYD4,-0.1550951309779477
PAM16,-0.15525565415073106
FGD4,-0.15554864460049941
SLC25A3,-0.1556294991557314
C9orf72,-0.15564329849687372
C17orf58,-0.15578850602689281
ZNF681,-0.15580418576067828
ACTR8,-0.15589199276681442
FXYD2,-0.1559018366235085
MYLK3,-0.1560613458530816
NEK11,-0.1561894229708515
DNHD1,-0.1562284738507557
RNF141,-0.15636637958714447
UHRF1,-0.1566680377749313
UXS1,-0.1568518882180017
IFT20,-0.1569438437130438
HNRNPA1P10,-0.15700899285430864
OPA1,-0.15701034866086408
TMEM182,-0.1570177589066577
DYNLT1,-0.1572281598803135
COG6,-0.15739847883646305
TMEM184C,-0.15744098734950912
SNX27,-0.15763113854222172
FLJ42627,-0.1577601135927058
CDK12,-0.15778182489766446
HMOX1,-0.15811465083860243
WIPI2,-0.1583597617468857
SRXN1,-0.15846417415001435
DET1,-0.15855236244434887
THRB,-0.15855825184008637
RUSC1-AS1,-0.15865571012825389
SLFN12,-0.1587611673293644
LOC90246,-0.15895148306196685
MGC16275,-0.1589972590604519
ING5,-0.1592102927261945
NME6,-0.1592384590380191
C17orf49,-0.15935111984013617
PKD1,-0.15945775784942412
MAP7D1,-0.15951155442011314
SCARNA23,-0.15960294622223808
TMEM150A,-0.1596373073134073
RECQL5,-0.15972710844578095
TMEM131,-0.15978292169502253
LRRC37A2,-0.15979176020906324
LINC01125,-0.1598091136327257
MIR3945HG,-0.15987165370196652
PPIP5K2,-0.15993379082463657
FNDC3A,-0.1600080725376404
SNORD68,-0.1600101089020899
ZNF518A,-0.16004334483573543
STX5,-0.16004909942760315
RPS21,-0.16017136389644157
PINK1-AS,-0.16030196565382596
RPL29,-0.16033467758748327
ARSA,-0.16060947283888816
HADHA,-0.16081661157976443
TMEM11,-0.16086103396303658
TIMM22,-0.16108009920396307
DLEU7-AS1,-0.16113299755587232
GTF2H3,-0.16113543776086803
SPG7,-0.1612330998730296
DAPP1,-0.16135962852542804
INTS6-AS1,-0.16136884305706847
FOXN3-AS2,-0.16162227214874988
HMGXB3,-0.16174171187248373
STAMBP,-0.16180834546450618
LOC100133315,-0.16181758180996464
FDPSP2,-0.16181765324254943
CXorf38,-0.16185698633513734
ZNF280C,-0.16187452173591024
MRAS,-0.16187515935930186
ATP13A1,-0.1618946432256729
TMEM94,-0.161926168043538
HSPB1,-0.1622557399191395
SUPT6H,-0.1625352848616968
GLE1,-0.16253895982725342
GRAMD1A,-0.16264194567343407
CS,-0.1627467064020977
MMGT1,-0.1628935309173544
LOC101927420,-0.16293669156574525
PPP3CB-AS1,-0.16326491807274865
DHX33,-0.16329066275844065
CTDNEP1,-0.16345653873025096
LPCAT3,-0.16361089341498516
PDE4B,-0.16365829961900502
SETD7,-0.16377616321913077
ARHGAP27P1,-0.16386818126373467
SOX2-OT,-0.16397146574691207
MBLAC2,-0.16397188591394027
ATF6,-0.1639984316302786
RPS15AP10,-0.16409783460152938
R3HDM2,-0.1641261968202772
MROH8,-0.16413009667227496
WDR24,-0.16417457664222188
HASPIN,-0.1642176870477334
SETD4,-0.16440554358886994
ACTR1A,-0.1644218548517475
ABL2,-0.16442916080296094
THTPA,-0.16454327598192595
UBXN2A,-0.16454526039299183
BLZF1,-0.16465755056169085
PVRIG2P,-0.16466804712027605
WASF2,-0.16479421246513082
TOLLIP,-0.1649360349048841
STMN1,-0.16494126636884512
PYGB,-0.16503171526438976
RPS9,-0.16511885798545656
TUBB4B,-0.16519858645889504
MIIP,-0.16520801163788737
ERP29,-0.16527100143854162
CHERP,-0.16536086177085232
SUMO3,-0.1653653118806117
PSMA7,-0.1654555629666649
NFE2L3,-0.16546832187166063
WASHC5,-0.1654718178368953
ARPP19,-0.16547887666057112
LINC00674,-0.16550761696610547
ARHGDIB,-0.16551175887330513
PEX26,-0.16570769759035056
ZNF280D,-0.16570949313639555
DLC1,-0.1657754747005669
AGTPBP1,-0.16586155347747597
SPIN4,-0.1659246338620849
KPNA4,-0.16596255053527
TTC3P1,-0.16606112737664128
SLC41A3,-0.1662306966796242
RNF10,-0.16629089774663364
IPO7,-0.1662914773331784
OR7D2,-0.16632434089907505
CUTC,-0.16639607335696782
SEH1L,-0.16645556581491228
EIF2B5,-0.16657854585200751
MOBP,-0.1666780223631112
GSTCD,-0.16685352017441388
GRIN3B,-0.16695147112051745
TMEM128,-0.16717004823411782
SUMF1,-0.16718344100747834
SLC35E3,-0.16719643247479588
NCF2,-0.167235712440566
SCRN2,-0.16726829925110867
IMP3,-0.16734021470022803
IKBKB,-0.16741597833161903
ATXN3,-0.167419579665265
PAPD4,-0.1675943857354338
MFSD4A,-0.16764210296923535
YBX3,-0.1677394057911565
LINC00909,-0.16795193608345174
ZCCHC11,-0.1680168355233687
SYF2,-0.16802852119303835
SZRD1,-0.16806994154042249
PUS1,-0.16807792424439014
CHCHD2,-0.1681271440006174
TMEM144,-0.16823438083742864
CSAD,-0.16830342652500072
NUP210L,-0.1683102787031895
NIPSNAP2,-0.16839211689410968
LASP1,-0.168466903401379
ZEB1-AS1,-0.16856467240900697
EAPP,-0.16874069925445181
HYAL4,-0.16875818500697592
DROSHA,-0.16888477273288965
SLC35F2,-0.1689045574596209
RPS6KA2,-0.16895841126392921
LINC01207,-0.16901320092640126
ZNF316,-0.169041471812702
GTF2I,-0.16909964044054024
ZNF772,-0.1691203258150146
UTP6,-0.16912320268188036
C1orf43,-0.16920525598235836
TMEM260,-0.1692514776103951
LOC100131289,-0.1693149210382012
PMVK,-0.16932507106999373
LOC221946,-0.16957109572607745
SNHG19,-0.16960237213005672
ADAMTS1,-0.16967986044826305
CHMP1B,-0.16990330086029473
MXD4,-0.17012300545174722
DGCR6,-0.1701615159181984
ANKRD49,-0.17017654398393528
ARIH1,-0.17026194091194344
ALDH1B1,-0.1703377959739194
TMEM101,-0.17042490239065294
ALG2,-0.17044427486214164
ZSCAN2,-0.17052629924158885
NSMF,-0.17061842752226425
RASGEF1B,-0.17066788900663185
C3orf38,-0.17070139216710248
ZBTB48,-0.17081266796297373
PDCD2,-0.1708782957306487
ZCCHC3,-0.17093454294101323
PILRB,-0.17093724858228895
FAM20B,-0.1710485476975166
CLEC4E,-0.17115110597885472
PRMT9,-0.1712114626490135
NFAT5,-0.171248031553603
CRAT,-0.1713093659018051
MORF4L2-AS1,-0.1713587027532077
EXOSC6,-0.17141431979925728
ANKRD39,-0.171461811625204
RNF145,-0.17157687568388402
RNPS1,-0.17162624849394006
MBD3,-0.17176184435307268
DARS2,-0.17182489092908637
PEAK1,-0.1718433033201629
OPHN1,-0.17198555365819335
LRCH3,-0.1720345696326309
TMEM9,-0.1720818933366638
EMC8,-0.17210308117911777
MED22,-0.17210317602466588
