Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10_padj
TIMP3,3.836484573253428,0.9973409029250315,0.7114692731705297,1.4018046042671224,0.1609736031817186,0.4829876451703091,0.31606397836439987
APH1B,22.07557777263061,-0.336119906526244,0.23986869645227565,-1.4012662406456131,0.1611344724596827,0.48336997311328234,0.3157203314133485
STRADA,9.788746962677948,-0.4137930345107361,0.2953891389393705,-1.4008403829487732,0.16126180966259873,0.4833831969896878,0.3157084502905754
PKMYT1,2.768756569541602,-0.6722375604584231,0.47984189025179586,-1.400956386083066,0.16122711562945935,0.4833831969896878,0.3157084502905754
DNAJC18,8.386004048819492,-0.4154676496818784,0.29659225645352527,-1.4008041027429194,0.16127266144636232,0.4833831969896878,0.3157084502905754
ITGA6,86.84842177535138,0.5342056741235363,0.3813293126415035,1.4009037763791197,0.16124284935747912,0.4833831969896878,0.3157084502905754
BUB1,51.34995695887145,0.47639561654649937,0.3402481179231781,1.4001418125523941,0.16147085621486967,0.4837737365418111,0.3153577126268306
ITPKB,20.509012374322044,0.454471169740954,0.3246659679945013,1.399811543378797,0.16156976017720026,0.4837737365418111,0.3153577126268306
PRIM2,14.374603913677522,0.36237633080314385,0.2588354812998734,1.4000257189751872,0.16150561693224963,0.4837737365418111,0.3153577126268306
TMEM30A,154.17222949065606,-0.3397286941715772,0.24269634643765045,-1.3998096764050574,0.16157031939993927,0.4837737365418111,0.3153577126268306
SRPRB,58.32654555097704,0.3640653062968049,0.260052467692309,1.3999686660445871,0.16152270178081518,0.4837737365418111,0.3153577126268306
SLC25A10,3.3738075243192807,-0.6378767807996334,0.4559108805700077,-1.3991260309517526,0.16177519295195586,0.4840863071914323,0.3150772015882074
WLS,2.4697250890984197,1.4487008125361902,1.0353891300117164,1.3991848770131448,0.16175755036733097,0.4840863071914323,0.3150772015882074
CARS,28.49672904223888,0.3210713468511333,0.22947585286940106,1.3991509034018534,0.16176773578787818,0.4840863071914323,0.3150772015882074
ODC1,59.85009661355252,0.3714980670109953,0.2657280218178318,1.398038733249117,0.1621014361403006,0.4848617666671698,0.31438206042999656
ALKBH2,10.178107979959208,0.4930017807304972,0.35263163434096206,1.3980645317084917,0.1620936895774655,0.4848617666671698,0.31438206042999656
TNFAIP3,182.21674344348315,0.6875986268617312,0.4920132393812416,1.3975205783617912,0.16225708286948903,0.485226902278652,0.3140551286890577
GAMT,13.699156176753734,-0.45962232192158675,0.328922418206168,-1.3973578463523768,0.16230598863071566,0.4852727458998207,0.31401409903643246
EEF1AKMT3,6.270994266402021,-0.4915374468204849,0.35179696932405713,-1.3972191055679792,0.16234769310571817,0.4852970441482823,0.31399235388149943
ZNF35,10.02970860585092,-0.40123546568387813,0.28721759901729393,-1.3969738172615216,0.16242144477787301,0.48541710946538436,0.3138849201848603
RPS10P7,37.731482686782655,-0.40183905634086486,0.2879049276667268,-1.3957352505130654,0.16279423500138557,0.486200372993566,0.31318471231912204
C16orf45,5.032916410740016,0.7018134831848458,0.5028556061004182,1.3956560783468654,0.1628180865764104,0.486200372993566,0.31318471231912204
ECH1,76.36229376240757,-0.3118172881034507,0.22336792563334384,-1.3959805877200813,0.16272034092970122,0.486200372993566,0.31318471231912204
STK32C,12.951052999911036,-0.3860430103254794,0.2765926614159608,-1.3957095186445274,0.1628019867496825,0.486200372993566,0.31318471231912204
RNU5A-1,19.834264262024153,-0.7182893117453275,0.5151092573583322,-1.3944406967736838,0.16318456588474084,0.48651182691405853,0.3129065977366744
CITED2,147.6147090325811,-0.39195718045546274,0.2810903371517314,-1.3944171273446726,0.16319167902022802,0.48651182691405853,0.3129065977366744
RTP4,8.240544456332373,0.5907547823040531,0.4236560851058472,1.3944206234083893,0.16319062391096273,0.48651182691405853,0.3129065977366744
VAMP4,33.03196356909319,0.22862096518882527,0.16391045122535047,1.3947918725115842,0.1630786104967551,0.48651182691405853,0.3129065977366744
SET,635.9014632369114,-0.13949042552019114,0.09999899609641741,-1.3949182588362863,0.16304049040041468,0.48651182691405853,0.3129065977366744
ZGLP1,4.061793156990584,-0.612483216987434,0.4392261196757826,-1.3944599138128264,0.16317876645169982,0.48651182691405853,0.3129065977366744
LINC00526,3.140052771959508,0.4865067263978885,0.34872153473091205,1.3951152364975028,0.16298109224850688,0.48651182691405853,0.3129065977366744
UBQLN4,7.982501961783386,0.42683714994894667,0.30603889897329567,1.3947153495222566,0.16310169429598964,0.48651182691405853,0.3129065977366744
WDFY1,57.091721603174676,-0.33961591375736955,0.2437059150038546,-1.3935480956709563,0.16345411167333135,0.48681181484830033,0.3126388900534043
RNF103,31.627881455874103,-0.48756860213797065,0.34986316434728176,-1.3935979886524992,0.16343903624616996,0.48681181484830033,0.3126388900534043
PLK4,28.839132408844414,0.46597786907686645,0.33441868225654037,1.3933966425936812,0.16349988043883235,0.48681181484830033,0.3126388900534043
PARD6A,1.689976166767175,0.7768323286091533,0.5573414561648994,1.3938175960471055,0.1633726931750452,0.48681181484830033,0.3126388900534043
LOC100289561,3.646592463553074,0.4707624191029527,0.3378208954579464,1.3935266451318593,0.1634605933889015,0.48681181484830033,0.3126388900534043
SLC16A10,1.5319673747681817,0.9924543705559509,0.7122545736260549,1.393398382131001,0.16349935469988996,0.48681181484830033,0.3126388900534043
FBXO22,21.744525770565772,-0.26415817472704817,0.1895938873502495,-1.3932842372657883,0.1635338553109018,0.48681181484830033,0.3126388900534043
SULT1A2,3.86989492372998,-0.7330235080754447,0.5261831801271833,-1.3930956666046719,0.16359086335168982,0.48681181484830033,0.3126388900534043
IDH3A,30.232933836625364,-0.26011006560639854,0.18676053767681483,-1.3927463951539567,0.163696493472825,0.48681181484830033,0.3126388900534043
ELF2,126.05181390165097,-0.2988836117366323,0.2145708074384268,-1.3929369763983384,0.16363884964078046,0.48681181484830033,0.3126388900534043
PRR34,9.805948573927639,-0.6391463383660352,0.45880629180885435,-1.393063586478263,0.16360056319709593,0.48681181484830033,0.3126388900534043
CCDC181,1.931303992849416,1.134185406670559,0.8142996015699006,1.3928355171535705,0.16366953543406426,0.48681181484830033,0.3126388900534043
MVP,29.637855786375912,0.5676106834390827,0.40773297844088696,1.392113744660894,0.16388795675250545,0.48714246193689137,0.312344013353395
FIBP,32.18140808917375,-0.3000777313718716,0.2155661253620006,-1.392044927596813,0.16390879349609788,0.48714246193689137,0.312344013353395
RPIA,73.1820731476074,0.23583939120108502,0.16940000807366778,1.3922041320005394,0.16386059189541302,0.48714246193689137,0.312344013353395
DUSP3,46.38709950736369,-0.4462618890129573,0.3207504624393691,-1.391305520244771,0.16413280058404267,0.48770792903806925,0.31184018369593003
TBK1,90.32090161105904,-0.283547708119454,0.20384673560512628,-1.3909847870643235,0.16423003996623697,0.4877962942112665,0.3117615033451897
PEMT,9.153520968494636,-0.490665188924028,0.3527396761179468,-1.3910121887166516,0.16422173068122026,0.4877962942112665,0.3117615033451897
RNVU1-14,26.564667207950645,-0.7483216075119984,0.5381074742168964,-1.3906545501919017,0.16433020600217196,0.4879935211319892,0.3115859438893065
SEC11A,192.6262566139794,-0.2653941587789773,0.19094984430670683,-1.3898631849769765,0.16457042677478317,0.488056190691642,0.31153017409879635
ZNF662,7.591100438772495,-0.5424370169060695,0.39020256287790084,-1.3901421172259307,0.16448572607340262,0.488056190691642,0.31153017409879635
GLTP,55.79725936589813,0.27359586986626233,0.19682458987981954,1.3900492313146393,0.16451392820703037,0.488056190691642,0.31153017409879635
MMRN1,34.29800011276962,-0.7524266324473792,0.5413895485333524,-1.3898063501331626,0.1645876892984891,0.488056190691642,0.31153017409879635
UBE4B,28.795280958220513,-0.2530751225169979,0.18207540464562266,-1.3899467806185217,0.1645450386356645,0.488056190691642,0.31153017409879635
DNAJC11,18.838708800261564,0.2851837399715288,0.2051392556937652,1.3901958404161079,0.16446941623501488,0.488056190691642,0.31153017409879635
STAB1,29.536499326264927,-0.7298116236311388,0.5248870484151719,-1.3904165207251924,0.16440243261578535,0.488056190691642,0.31153017409879635
RNPC3,67.54640780841535,-0.29249904503597246,0.2104837927739117,-1.389651151669223,0.16463483488305464,0.48809584996200794,0.3114948849193071
SUPT4H1,110.68749578209551,-0.22801833428648158,0.16413069892324755,-1.3892485426697037,0.164757185285747,0.4882621657710862,0.3113469268185476
NUDT12,8.607279955187769,0.6315406640262854,0.45459297518053055,1.3892442217689007,0.16475849875220283,0.4882621657710862,0.3113469268185476
MLLT11,6.729664737531509,-0.6640818908472664,0.47805611838096124,-1.389129571432578,0.1647933530158937,0.4882653405368413,0.3113441029692656
ENPP4,25.5266783445262,0.514237762018867,0.37021880900041365,1.3890103622971042,0.16482959906383532,0.4882726368660815,0.3113376131949802
PPIP5K1,4.743312792235311,-0.432015248312964,0.3111563230747251,-1.3884186702168166,0.16500959441469265,0.4887056696876133,0.3109526225029079
ACKR1,3.7191712199083913,1.7891079373500467,1.28915296516266,1.3878166406143309,0.16519288631512552,0.4890952425406136,0.31060656156720284
TMSB10,3617.8886210780315,0.2739824403068284,0.19742720714710338,1.3877643525731667,0.16520881298576595,0.4890952425406136,0.31060656156720284
ENPP2,2.481679786382867,-0.8369330348118463,0.6031422017947189,-1.387621413858052,0.16525235728755827,0.4891239647505795,0.31058105829103144
PRKAR2B,66.85538521624822,0.6049169727592422,0.43600489474116316,1.3874086737451758,0.1653171816142045,0.4892156482125507,0.3104996599275085
SUN2,55.18395983129105,0.4006978989796043,0.28883915244641867,1.387270027576805,0.1653594389745321,0.4892405264071468,0.3104775752130054
ID3,5.69163890144038,0.8115496628142158,0.5851279896964862,1.3869609335133286,0.16545367566639546,0.489319004380277,0.3104079165981084
LCMT2,2.395267095391141,0.6321376879610661,0.45574745714447784,1.3870350301497574,0.16543108137941787,0.489319004380277,0.3104079165981084
NUP155,26.259855467638864,0.2748951286874495,0.1982159809705366,1.386846445687498,0.1654885910044498,0.48932213702686433,0.3104051362303738
ZNF595,17.14869982944278,0.5234071996262115,0.37754518284790745,1.3863432071309567,0.16564212935490585,0.4896503836206062,0.3101139009061921
RBM41,48.30341854319541,0.21575450348145503,0.15563777321721387,1.3862605395949736,0.1656673615100508,0.4896503836206062,0.3101139009061921
DNM1P46,3.6924383184336778,-0.48625032990152767,0.35090718901256696,-1.3856949789766595,0.16584006202536417,0.49006060446791827,0.30975020862769975
ZC3H13,183.43500825148405,0.19970116444439426,0.14412819248558906,1.385580163050763,0.1658751389364549,0.4900640603124658,0.3097471460494967
ZHX1-C8orf76,5.065105005441465,-0.46069274104707353,0.3325783866321258,-1.3852155147912801,0.16598657803972727,0.49029307427103586,0.30954424142058873
JAZF1,29.65786207514833,0.5262887309018559,0.3802490188658825,1.3840633500424178,0.16633905785584846,0.4907324766667846,0.30915519946671205
ANKRD16,11.191203793376877,-0.48853454662211554,0.3529514979755738,-1.3841407372520198,0.1663153652992725,0.4907324766667846,0.30915519946671205
NTNG1,1.7126689478941017,0.942823181867524,0.6810597335252052,1.3843472686124254,0.16625214691265078,0.4907324766667846,0.30915519946671205
IFITM3,57.683839349576004,-0.6262476391701396,0.45235628002697426,-1.384412390898599,0.16623221700064295,0.4907324766667846,0.30915519946671205
ZNF670,5.323143656362906,0.6138136350429216,0.44347078151092656,1.384112912583843,0.1663238836954869,0.4907324766667846,0.30915519946671205
TEN1-CDK3,2.807251370256677,0.515580089067854,0.3723816532894471,1.384547505263641,0.16619087256467457,0.4907324766667846,0.30915519946671205
HSPA1A,21.42480819554686,0.5357816975520769,0.3871894585148121,1.3837713960685745,0.1664284641575836,0.4907958768556531,0.30909909440949856
PICK1,6.147192734172453,-0.49612215368509116,0.35852640434094263,-1.3837813552312346,0.16642541372590003,0.4907958768556531,0.30909909440949856
FLI1,98.125812337793,-0.38077736782755167,0.2752271990396836,-1.3835019545893403,0.166511008418591,0.49093912784045207,0.30897235325762085
PPM1L,20.90083270680074,-0.4022230263667215,0.2907784800193768,-1.3832627034157352,0.16658432957911895,0.4910551326549064,0.3088697452220084
LINC01623,175.08155775596643,-0.5247722045088052,0.3795537066894632,-1.382603292392964,0.16678653899494666,0.49125042757162507,0.3086970586177045
FKBP2,64.16375627836469,0.4137528814741128,0.2992430049618023,1.3826651738339797,0.16676755511398034,0.49125042757162507,0.3086970586177045
MRPL46,41.215705046156586,0.3648941743184848,0.26387960335397803,1.3828055282810245,0.16672450344018985,0.49125042757162507,0.3086970586177045
P4HB,129.66757592616074,-0.3037139340204864,0.21965776758978628,-1.3826687640187445,0.16676645377318589,0.49125042757162507,0.3086970586177045
LOC102724908,1.9739580098694591,0.9532183686265013,0.6896140709920596,1.3822490124878513,0.1668952556401071,0.49128846272814186,0.3086634345876231
TMEM191A,4.472835706017488,0.5575433692823882,0.4033654404465365,1.3822289005849697,0.16690142890715953,0.49128846272814186,0.3086634345876231
SSBP1,221.4744563947026,0.2594424359943158,0.1876887196234307,1.3823016988705992,0.16687908458215528,0.49128846272814186,0.3086634345876231
DHX30,78.09436729862587,-0.33410871266871495,0.24181658618478316,-1.3816616880589287,0.16707560317202985,0.49144408327893135,0.3085258892354962
SART1,35.84241290282739,0.24111012335841828,0.17449136435040596,1.3817882865207667,0.16703671667627318,0.49144408327893135,0.3085258892354962
RHAG,97.06022481434397,1.2818118953760214,0.9277402309447962,1.3816495745480866,0.1670793243636084,0.49144408327893135,0.3085258892354962
PANO1,1.5083952754008765,-0.800712827802611,0.5795698281208562,-1.3815640306859458,0.16710560465340984,0.49144408327893135,0.3085258892354962
ZNF514,14.538293482998117,-0.336106112870352,0.24329015379335742,-1.3815031460575649,0.16712431116833515,0.49144408327893135,0.3085258892354962
NFYB,58.78240181604873,0.3003404477539137,0.21746089092623969,1.3811239642892197,0.16724084839613718,0.4916867334966173,0.3083115095193581
PLEKHM1P1,15.733121951487659,-0.3234815129321933,0.23425475843972995,-1.380896230611341,0.1673108691072568,0.4916925561625015,0.3083063665359943
ZNF326,179.89416214158828,-0.3393319440425834,0.2457292216894389,-1.3809181574320162,0.16730412636379455,0.4916925561625015,0.3083063665359943
MAP3K13,60.54391831048963,0.45399845580620374,0.32884028632203316,1.3806047333312539,0.16740052719214904,0.49175606087563617,0.3082502787118828
POTEM,8.493947842741717,-0.5876220131553365,0.4255931615711392,-1.3807130053172005,0.1673672209230409,0.49175606087563617,0.3082502787118828
LINC01150,1.560780822198652,-0.9863463755065783,0.7148419284968149,-1.379810467442346,0.16764500888712297,0.4918774487977274,0.3081430881688948
LCT,2.0768074108342116,-1.2243037381073276,0.8873754069888085,-1.3796908596575161,0.16768184838682698,0.4918774487977274,0.3081430881688948
RAVER2,22.68286628273565,-0.40485547003739336,0.29349180692634796,-1.3794438566354672,0.167757945183733,0.4918774487977274,0.3081430881688948
RASA1,57.78946147171328,0.19631779561696128,0.14234250655597158,1.379193048984041,0.16783524064738964,0.4918774487977274,0.3081430881688948
MIF4GD,20.858441991958976,-0.3062046903190762,0.22194963335926055,-1.3796134090631074,0.16770570660852568,0.4918774487977274,0.3081430881688948
TEF,2.2065768022533696,0.7721952363902418,0.5596872578319444,1.3796905782373672,0.1676819350721126,0.4918774487977274,0.3081430881688948
TBXAS1,29.85721716038959,-0.5432617088876324,0.39368239722081966,-1.3799491994632223,0.16760228668950672,0.4918774487977274,0.3081430881688948
TWSG1,27.10965073137706,-0.35954636515978394,0.26066561081553036,-1.3793394688117497,0.16779011282461676,0.4918774487977274,0.3081430881688948
LMAN2L,4.586625244709648,-0.5344127808500015,0.38747227340486096,-1.3792284442804654,0.16782433068396319,0.4918774487977274,0.3081430881688948
ZNF599,2.1822384051193375,0.6287401479775423,0.45589146349244125,1.379144376077941,0.1678502440649271,0.4918774487977274,0.3081430881688948
QRSL1,33.94839386026733,-0.3307231245731177,0.23970966837392857,-1.3796820412650823,0.16768456471460425,0.4918774487977274,0.3081430881688948
