Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	10/246	5.178094e-02	2.988715e-01	0	0	1.864310e+00	5.519725e+00	PRKCH;CD40LG;IL18RAP;TFRC;RTKN2;ARID5B;TRAF1;IL18R1;MID2;CARD11
GO_Biological_Process_2021	positive regulation of autophagy (GO:0010508)	5/90	5.204527e-02	2.996699e-01	0	0	2.578961e+00	7.622485e+00	IFNG;ORMDL3;PIM2;MID2;OPTN
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	7/150	5.278964e-02	3.009649e-01	0	0	2.149416e+00	6.322380e+00	ZBP1;ITK;IFNG;TXK;CD28;CCR7;GATA3
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	9/214	5.300220e-02	3.009649e-01	0	0	1.930310e+00	5.670136e+00	TFRC;IFNG;AKTIP;LEPR;TNIK;RASGRP1;ACVR2A;ARNTL;TRABD2A
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	4/63	5.300317e-02	3.009649e-01	0	0	2.969644e+00	8.723042e+00	CTTN;GPR65;S1PR1;TNIK
GO_Biological_Process_2021	positive regulation of Ras protein signal transduction (GO:0046579)	4/63	5.300317e-02	3.009649e-01	0	0	2.969644e+00	8.723042e+00	P2RY10;GPR65;RASGRP1;EPOR
GO_Biological_Process_2021	regulation of axon extension (GO:0030516)	3/38	5.315611e-02	3.009649e-01	0	0	3.750673e+00	1.100643e+01	PTPRS;CTTN;APOE
GO_Biological_Process_2021	ventricular septum development (GO:0003281)	3/38	5.315611e-02	3.009649e-01	0	0	3.750673e+00	1.100643e+01	TGFBR3;GATA3;SMAD7
GO_Biological_Process_2021	positive regulation of signaling (GO:0023056)	3/38	5.315611e-02	3.009649e-01	0	0	3.750673e+00	1.100643e+01	NMU;ECE1;GATA3
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	5/91	5.410352e-02	3.035764e-01	0	0	2.548842e+00	7.434607e+00	IFNG;TFR2;SIRPG;IL2RB;APOE
GO_Biological_Process_2021	regulation of cholesterol biosynthetic process (GO:0045540)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	SEC14L2;APOE
GO_Biological_Process_2021	regulation of stem cell proliferation (GO:0072091)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	EPCAM;ZFP36L1
GO_Biological_Process_2021	reverse cholesterol transport (GO:0043691)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	APOE;CES1
GO_Biological_Process_2021	negative regulation of amyloid-beta formation (GO:1902430)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	BIN1;APOE
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	XCL1;SMAD7
GO_Biological_Process_2021	negative regulation of viral entry into host cell (GO:0046597)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	IFITM1;MID2
GO_Biological_Process_2021	positive regulation of cytokine production involved in inflammatory response (GO:1900017)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	GBP5;CD6
GO_Biological_Process_2021	positive regulation of stem cell proliferation (GO:2000648)	2/17	5.476631e-02	3.035764e-01	0	0	5.827293e+00	1.692642e+01	EPCAM;FERMT2
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	4/64	5.557807e-02	3.073597e-01	0	0	2.920000e+00	8.438702e+00	UGCG;ABCD2;BIN1;A4GALT
GO_Biological_Process_2021	negative regulation of cellular metabolic process (GO:0031324)	3/39	5.666199e-02	3.126270e-01	0	0	3.646300e+00	1.046726e+01	TRAT1;APOE;OPTN
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	7/153	5.752751e-02	3.166677e-01	0	0	2.104925e+00	6.010595e+00	PTPRS;PPP3CC;EPHX2;PXYLP1;PTPRK;PTPN4;CDC14B
GO_Biological_Process_2021	BMP signaling pathway (GO:0030509)	4/65	5.821930e-02	3.175356e-01	0	0	2.871984e+00	8.166596e+00	TGFBR3;RGMB;ACVR2A;SMAD7
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	4/65	5.821930e-02	3.175356e-01	0	0	2.871984e+00	8.166596e+00	CSF1;CCR7;CD3E;SKAP1
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	4/65	5.821930e-02	3.175356e-01	0	0	2.871984e+00	8.166596e+00	ISG20;IFITM1;IFI27;OASL
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	4/65	5.821930e-02	3.175356e-01	0	0	2.871984e+00	8.166596e+00	ISG20;IFITM1;IFI27;OASL
GO_Biological_Process_2021	regulation of anatomical structure morphogenesis (GO:0022603)	6/123	5.906283e-02	3.213991e-01	0	0	2.249696e+00	6.364736e+00	EPHA4;TNIK;ETS1;FERMT2;BCL9L;CDK5R1
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	10/253	6.025983e-02	3.237497e-01	0	0	1.809950e+00	5.084311e+00	EPHA4;TFRC;IFNG;AKTIP;CCL5;LEPR;LMTK2;TNIK;RASGRP1;ACVR2A
GO_Biological_Process_2021	regulation of adaptive immune response (GO:0002819)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	IL6ST;SKAP1
GO_Biological_Process_2021	dendritic cell migration (GO:0036336)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	CCL5;CCR7
GO_Biological_Process_2021	regulation of transforming growth factor beta production (GO:0071634)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	XCL1;LTBP1
GO_Biological_Process_2021	high-density lipoprotein particle remodeling (GO:0034375)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	APOC1;APOE
GO_Biological_Process_2021	interleukin-6-mediated signaling pathway (GO:0070102)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	SOCS3;IL6ST
GO_Biological_Process_2021	negative regulation of cation transmembrane transport (GO:1904063)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	KCNH2;BIN1
GO_Biological_Process_2021	positive regulation of amyloid-beta formation (GO:1902004)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	EPHA4;IFNG
GO_Biological_Process_2021	positive regulation of macrophage derived foam cell differentiation (GO:0010744)	2/18	6.072009e-02	3.237497e-01	0	0	5.462808e+00	1.530395e+01	PRKCH;CSF1
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	6/124	6.095089e-02	3.242533e-01	0	0	2.230516e+00	6.240285e+00	ZBP1;ISG20;IFITM1;IFI27;RNASE1;OASL
GO_Biological_Process_2021	protein N-linked glycosylation (GO:0006487)	4/67	6.369935e-02	3.376814e-01	0	0	2.780524e+00	7.656399e+00	PMM1;MGAT4A;ALG14;MAN1C1
GO_Biological_Process_2021	acylglycerol metabolic process (GO:0006639)	3/41	6.399280e-02	3.376814e-01	0	0	3.454036e+00	9.495092e+00	DGKA;APOC1;APOE
GO_Biological_Process_2021	carbohydrate catabolic process (GO:0016052)	3/41	6.399280e-02	3.376814e-01	0	0	3.454036e+00	9.495092e+00	PKLR;ENO2;PFKM
GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)	5/96	6.509328e-02	3.376814e-01	0	0	2.408177e+00	6.578982e+00	ATP7B;TFRC;SLC22A17;LCK;TFR2
GO_Biological_Process_2021	canonical Wnt signaling pathway (GO:0060070)	4/68	6.653735e-02	3.376814e-01	0	0	2.736938e+00	7.417080e+00	LEF1;TCF7;GATA3;BCL9L
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	4/68	6.653735e-02	3.376814e-01	0	0	2.736938e+00	7.417080e+00	IFNG;NCAM1;GBP1;OASL
GO_Biological_Process_2021	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	4/68	6.653735e-02	3.376814e-01	0	0	2.736938e+00	7.417080e+00	SNX25;LTBP1;BCL9L;SMAD7
GO_Biological_Process_2021	Rac protein signal transduction (GO:0016601)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	NCKAP1;TIAM1
GO_Biological_Process_2021	regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	ADAM19;EPCAM
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	IFNG;GATA3
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	IL7;IL7R
GO_Biological_Process_2021	establishment or maintenance of apical/basal cell polarity (GO:0035088)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	PATJ;DLG3
GO_Biological_Process_2021	fatty acid transmembrane transport (GO:1902001)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	ABCD2;SLC2A1
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	XCL1;SMAD7
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	IL7;IL7R
GO_Biological_Process_2021	long-term memory (GO:0007616)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	CAMK4;APOE
GO_Biological_Process_2021	N-glycan processing (GO:0006491)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	MGAT4A;MAN1C1
GO_Biological_Process_2021	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	BIN1;APOE
GO_Biological_Process_2021	negative regulation of protein localization to nucleus (GO:1900181)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	MFHAS1;OTUD7B
GO_Biological_Process_2021	piRNA metabolic process (GO:0034587)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	TDRKH;MYBL1
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	APOE;DACT1
GO_Biological_Process_2021	positive regulation of leukocyte activation (GO:0002696)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	CD2;CD226
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	CSF1;CCL5
GO_Biological_Process_2021	positive regulation of neutrophil chemotaxis (GO:0090023)	2/19	6.688307e-02	3.376814e-01	0	0	5.141203e+00	1.390597e+01	XCL1;CCR7
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	5/97	6.743046e-02	3.394989e-01	0	0	2.381879e+00	6.423115e+00	TENM1;APOE;TRIB2;RASGRP1;LIME1
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	7/159	6.776995e-02	3.394989e-01	0	0	2.021210e+00	5.440364e+00	EPHA4;ITK;TXK;CAMK4;LMTK2;PIM2;TNIK
GO_Biological_Process_2021	positive regulation of ATPase activity (GO:0032781)	3/42	6.781412e-02	3.394989e-01	0	0	3.365298e+00	9.055967e+00	TPM1;ATP1B2;PFN2
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	3/42	6.781412e-02	3.394989e-01	0	0	3.365298e+00	9.055967e+00	EPHA4;DLG3;FYN
GO_Biological_Process_2021	phosphorylation (GO:0016310)	14/400	6.856982e-02	3.425610e-01	0	0	1.597939e+00	4.282322e+00	PRKCH;DGKA;TXK;LMTK2;ACVR2A;CDC25B;LCK;CAMK4;PRKG2;CCL2;FYN;PIM2;TNIK;TRIB2
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	10/261	7.099876e-02	3.532893e-01	0	0	1.751536e+00	4.632975e+00	NCKAP1;IL2RB;SLC2A1;CD3G;TRAF1;CD247;CD3E;FERMT2;JCHAIN;ADD2
GO_Biological_Process_2021	regulation of cytokine production involved in inflammatory response (GO:1900015)	3/43	7.173684e-02	3.532893e-01	0	0	3.280998e+00	8.644612e+00	GBP5;ABCD2;CD6
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	8/194	7.190477e-02	3.532893e-01	0	0	1.888669e+00	4.971757e+00	TNRC6C;NDFIP2;IFNG;TRAT1;CD28;APOE;CD3E;OPTN
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	4/70	7.240692e-02	3.532893e-01	0	0	2.653728e+00	6.967240e+00	CCL5;XCL2;XCL1;CCL2
GO_Biological_Process_2021	protein glycosylation (GO:0006486)	6/130	7.302410e-02	3.532893e-01	0	0	2.121933e+00	5.553025e+00	ST6GALNAC1;PMM1;B3GALT2;MGAT4A;MAN1C1;PLOD2
GO_Biological_Process_2021	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	CD8A;BACH2
GO_Biological_Process_2021	regulation of acute inflammatory response (GO:0002673)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	IL6ST;DNASE1L3
GO_Biological_Process_2021	cellular modified amino acid biosynthetic process (GO:0042398)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	PLOD2;GCLM
GO_Biological_Process_2021	regulation of granulocyte chemotaxis (GO:0071622)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	CSF1;CCL5
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	LDLRAP1;GBP1
GO_Biological_Process_2021	regulation of smooth muscle contraction (GO:0006940)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	CTTN;NMU
GO_Biological_Process_2021	regulation of tissue remodeling (GO:0034103)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	IL23A;LEPR
GO_Biological_Process_2021	granulocyte differentiation (GO:0030851)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	LEF1;GATA1
GO_Biological_Process_2021	hepaticobiliary system development (GO:0061008)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	TGFBR3;ARID5B
GO_Biological_Process_2021	negative regulation of lipid storage (GO:0010888)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	TTC39B;CES1
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	IFITM1;MID2
GO_Biological_Process_2021	positive regulation of nitrogen compound metabolic process (GO:0051173)	2/20	7.324291e-02	3.532893e-01	0	0	4.855332e+00	1.269171e+01	IFNG;GATA3
GO_Biological_Process_2021	cell-matrix adhesion (GO:0007160)	5/100	7.471819e-02	3.596758e-01	0	0	2.306306e+00	5.982632e+00	TIAM1;CTTN;ITGA1;PTPRK;FERMT2
GO_Biological_Process_2021	cellular response to BMP stimulus (GO:0071773)	4/71	7.543744e-02	3.624045e-01	0	0	2.613986e+00	6.755721e+00	TGFBR3;RGMB;ACVR2A;SMAD7
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transport (GO:1901381)	3/44	7.575897e-02	3.632154e-01	0	0	3.200809e+00	8.258723e+00	KCNH2;GNG2;ATP1B2
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	16/482	7.847379e-02	3.709980e-01	0	0	1.513346e+00	3.851452e+00	ITK;TFRC;CSF1;TXK;EPHX2;LEF1;CD3E;ETS1;TNRC6C;ADAM19;HMGN5;IFNG;TFR2;DNAJA4;HABP4;CD28
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	4/72	7.853100e-02	3.709980e-01	0	0	2.575413e+00	6.552525e+00	TGFBR3;PTPRK;GATA3;APOE
GO_Biological_Process_2021	positive regulation of neurogenesis (GO:0050769)	4/72	7.853100e-02	3.709980e-01	0	0	2.575413e+00	6.552525e+00	TIAM1;IFNG;CAPRIN2;PLXNA4
GO_Biological_Process_2021	defense response to virus (GO:0051607)	6/133	7.953805e-02	3.709980e-01	0	0	2.071488e+00	5.244013e+00	ZBP1;ISG20;IFITM1;IFI27;RNASE1;OASL
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	6/133	7.953805e-02	3.709980e-01	0	0	2.071488e+00	5.244013e+00	TGFBR3;PTPRK;RGMB;FERMT2;ACVR2A;SMAD7
GO_Biological_Process_2021	actin filament-based transport (GO:0099515)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	MYO6;SYNE2
GO_Biological_Process_2021	regulation of dendritic spine development (GO:0060998)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	PTPRS;APOE
GO_Biological_Process_2021	regulation of lipoprotein lipase activity (GO:0051004)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	APOC1;PCSK5
GO_Biological_Process_2021	hydrogen peroxide catabolic process (GO:0042744)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	PRDX2;HBQ1
GO_Biological_Process_2021	sensory perception of pain (GO:0019233)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	CCL2;RETREG1
GO_Biological_Process_2021	negative regulation of response to wounding (GO:1903035)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	EPHA4;PTPRS
GO_Biological_Process_2021	positive regulation of phosphatase activity (GO:0010922)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	IFNG;ITGA1
GO_Biological_Process_2021	positive regulation of T cell cytokine production (GO:0002726)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	XCL1;IL18R1
GO_Biological_Process_2021	positive regulation of transcription regulatory region DNA binding (GO:2000679)	2/21	7.978770e-02	3.709980e-01	0	0	4.599553e+00	1.162944e+01	IFNG;GATA3
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	5/102	7.980501e-02	3.709980e-01	0	0	2.258521e+00	5.709924e+00	PPP3CC;RCAN3;CCR7;CCR4;LAT
GO_Biological_Process_2021	positive regulation of response to biotic stimulus (GO:0002833)	3/45	7.987845e-02	3.709980e-01	0	0	3.124439e+00	7.896237e+00	GBP5;CCL5;OASL
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	4/73	8.168698e-02	3.779215e-01	0	0	2.537958e+00	6.357231e+00	P2RY10;GPR65;HEG1;APOE
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	4/73	8.168698e-02	3.779215e-01	0	0	2.537958e+00	6.357231e+00	CCL5;XCL2;XCL1;CCL2
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	CSF1;CCL5
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	IFNG;APOE
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	TXK;APOE
GO_Biological_Process_2021	heme biosynthetic process (GO:0006783)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	UROD;CPOX
GO_Biological_Process_2021	positive regulation of amyloid precursor protein catabolic process (GO:1902993)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	EPHA4;IFNG
GO_Biological_Process_2021	positive regulation of dendritic spine development (GO:0060999)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	CAPRIN2;APOE
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	XCL1;CCR7
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	XCL1;CCR7
GO_Biological_Process_2021	positive regulation of translational initiation (GO:0045948)	2/22	8.650599e-02	3.933293e-01	0	0	4.369351e+00	1.069417e+01	CCL5;HABP4
GO_Biological_Process_2021	axon guidance (GO:0007411)	8/203	8.796570e-02	3.981395e-01	0	0	1.800663e+00	4.377066e+00	EPHA4;SEMA3C;KIF5C;EVL;FYN;NCAM1;PLXNA4;CDK5R1
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	4/75	8.818353e-02	3.981395e-01	0	0	2.466213e+00	5.988792e+00	CD40LG;TXK;FERMT2;LAT
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	3/47	8.840102e-02	3.981395e-01	0	0	2.982114e+00	7.234225e+00	EOMES;TGFBR3;LEF1
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	8.840102e-02	3.981395e-01	0	0	2.982114e+00	7.234225e+00	ALDH1A1;IL18R1;ARNTL
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	3/47	8.840102e-02	3.981395e-01	0	0	2.982114e+00	7.234225e+00	IFNG;FYN;CDK5R1
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	7/170	8.921492e-02	4.010296e-01	0	0	1.883741e+00	4.552450e+00	TENM1;PTPRS;CD6;CDH1;AMIGO2;NECTIN3;NECTIN1
GO_Biological_Process_2021	neuron projection development (GO:0031175)	7/171	9.133477e-02	4.010296e-01	0	0	1.872158e+00	4.480493e+00	GPRIN3;NCKAP1;EPHA4;CTTN;TNIK;APOE;CDK5R1
GO_Biological_Process_2021	axonogenesis (GO:0007409)	9/240	9.271882e-02	4.010296e-01	0	0	1.710744e+00	4.068463e+00	EPHA4;SEMA3C;KIF5C;LMTK2;EVL;FYN;NCAM1;APBB1;CDK5R1
GO_Biological_Process_2021	cellular response to alcohol (GO:0097306)	3/48	9.279974e-02	4.010296e-01	0	0	2.915695e+00	6.931515e+00	GNG2;CDH1;CES1
GO_Biological_Process_2021	myelination (GO:0042552)	3/48	9.279974e-02	4.010296e-01	0	0	2.915695e+00	6.931515e+00	ABCD2;ADGRG6;MAL
GO_Biological_Process_2021	positive regulation of endocytosis (GO:0045807)	3/48	9.279974e-02	4.010296e-01	0	0	2.915695e+00	6.931515e+00	TFR2;APOE;LDLRAP1
GO_Biological_Process_2021	regulation of calcium ion transmembrane transport (GO:1903169)	2/23	9.338671e-02	4.010296e-01	0	0	4.161074e+00	9.865932e+00	FYN;LIME1
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	2/23	9.338671e-02	4.010296e-01	0	0	4.161074e+00	9.865932e+00	HOOK1;KIF5C
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	2/23	9.338671e-02	4.010296e-01	0	0	4.161074e+00	9.865932e+00	CSF1;CCL5
GO_Biological_Process_2021	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	2/23	9.338671e-02	4.010296e-01	0	0	4.161074e+00	9.865932e+00	RNF157;CCL5
GO_Biological_Process_2021	positive regulation of cholesterol efflux (GO:0010875)	2/23	9.338671e-02	4.010296e-01	0	0	4.161074e+00	9.865932e+00	APOE;CES1
GO_Biological_Process_2021	protein dephosphorylation (GO:0006470)	6/139	9.350931e-02	4.010296e-01	0	0	1.977427e+00	4.685897e+00	PTPRS;PPP3CC;PPP2R2B;PTPRK;PTPN4;CDC14B
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	13/384	9.388875e-02	4.010296e-01	0	0	1.541458e+00	3.646541e+00	TFRC;CSF1;EPHX2;LEF1;ECE1;CD3E;ETS1;ADAM19;TNRC6C;HMGN5;IFNG;DNAJA4;CD28
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	4/77	9.492139e-02	4.010296e-01	0	0	2.398399e+00	5.647526e+00	CCL5;XCL2;XCL1;CCL2
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	4/77	9.492139e-02	4.010296e-01	0	0	2.398399e+00	5.647526e+00	CD2;IFNG;IL23A;RASGRP1
GO_Biological_Process_2021	secondary alcohol metabolic process (GO:1902652)	3/49	9.728711e-02	4.010296e-01	0	0	2.852164e+00	6.645796e+00	APOE;LDLRAP1;CES1
